1;Gostei de um vídeo   no estúdio: João Amoêdo, do Novo;I liked a video in the studio: João Amoêdo, do Novo;Neg,Neu,Pos,Compound;0.0;0.741;0.259;0.4215 
1;"  Alisson melhor que Cortouis?

kkkkkkkkkkkkkkm";Alisson better than Cortouis? kkkkkkkkkkkkkkm;Neg,Neu,Pos,Compound;0.0;0.58;0.42;0.4404
1;"Matéria do G1: ""Quem é López Obrador?""
Como se a gente não soubesse. ";"G1 Matter: &quot;Who is Lopez Obrador?&quot; As if we did not know.";Neg,Neu,Pos,Compound;0.0;0.703;0.297;0.4995
0;"NO ES FALSO OPTIMISMO! EL TIEMPO DE COBRAR CUENTAS ESTA CERCA! 

QUE NINGÚN ESBIRRO CHAVISTA ESCAPE!!!

LEVANTAREMOS CADA PIEDRA HASTA ENCONTRARLOS!!!

NO SERA VENGANZA, SERA JUSTICIA!!!

COPIAREMOS EL MODELO WIESENTHAL PARA LOS VENEZOLANOS! ";IT IS NOT FALSE OPTIMISM! THE TIME TO COLLATE ACCOUNTS IS NEAR! THAT NO CHAVISTA ESCROW ESCAPE !!! WE WILL RAISE EVERY STONE UNTIL YOU FIND THEM !!! IT WILL NOT BE VENGANCE, IT WILL BE JUSTICE !!! WE WILL COPY THE WIESENTHAL MODEL FOR THE VENEZUELANS!;Neg,Neu,Pos,Compound;0.051;0.743;0.207;0.876
0;"Alô ! Tem um erro na matéria de vocês...

A #BEL disputou a semifinal de 1986...

Perdeu pra Argentina de Maradona, 2 a 0, dois gols de Diego. ";Hello ! There is an error in the matter of you ... #BEL played in the 1986 semifinal ... He lost to Argentina from Maradona, 2 to 0, two goals from Diego.;Neg,Neu,Pos,Compound;0.152;0.747;0.101;-0.4199
1;      Ahã????? ;Tomorrow ?????;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"   Alguém falou trouxa aqui?!?!

Don Vito SOMOS TODOS BOLSONARO Andolini Corleone () tweetou: RT : PERGUNTA DE TRÊS TRILHÕES DOLORES.
SOROS FINANCIA ITAÚ 
ITAÚ FINANCIA NOVO
NOVO NO PODER FACILITA A VENDA DO BB E CAIXA PAR… ";Someone said Muggle here?!?! Don Vito WE ARE ALL BOLSONARO Andolini Corleone () tweetou: RT: QUESTION FROM THREE TRILLIONS DOLORES. SOROS FINANCE ITAÚ ITAÚ NEW NEW FINANCIAL IN THE POWER FACILITA THE SALE OF BB AND CASH FOR ...;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;     ???;???;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;  Popular não é populismo.....num congresso movido à corrupção e propina.... não ter nada é mérito. Próxima.....;Popular is not populism ..... in a congress moved to corruption and bribe .... having nothing is merit. Next.....;Neg,Neu,Pos,Compound;0.188;0.684;0.128;-0.0854
1;  onde se pode ver esse programa em Curitiba ?;Where can you see this program in Curitiba?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;     Como simplificar tributos e fazer fazer a carga tributária brasileira mais compreensível para torná-la mola propulsora do desenvolvimento do país ao invés de ser um dos grandes gargalos do Brasil?;"How to simplify taxes and make the Brazilian tax burden more understandable to make it the driving force of the country&#39;s development instead of being one of the great bottlenecks of Brazil?";Neg,Neu,Pos,Compound;0.078;0.811;0.111;0.296
1;"Otima oportunidade para conhecer o João Amoedo e o  .

#VamosRenovarTudo ";"Great opportunity to meet João Amoedo and. Let&#39;s go to renew everything";Neg,Neu,Pos,Compound;0.0;0.592;0.408;0.7845
1;;;Neg,Neu,Pos,Compound;0.0;0.0;0.0;0.0
1; Primeiramente: Bolsonaro presidente! Segundamente: primeiramente de novo.;First: Bolsonaro President! Secondly: first again.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;   ;;Neg,Neu,Pos,Compound;0.0;0.0;0.0;0.0
1;  Alguém tem que dar o primeiro passo! O NOVO acaba de fazer isso!;Someone has to take the first step! The NEW just did it!;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Essa é pra vcs  e  . Palavras do Mestre! ;This is for you and. Words of the Master!;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Quem quer ser político que invista dinheiro também! Ser bancado pelo cidadão e depois se esbaldar na farra, todo mundo quer!;Who wants to be a politician who invests money too! Being banned by the citizen and then getting stuck in the party, everyone wants it!;Neg,Neu,Pos,Compound;0.191;0.717;0.092;-0.4374
0;     You are fake;You are fake;Neg,Neu,Pos,Compound;0.608;0.392;0.0;-0.4767
0; Ele quer o Dr. Merenda;He wants Dr. Merenda.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;O técnico japonês parece o João Amoêdo oriental;The Japanese technician looks like Joao Amoêdo oriental;Neg,Neu,Pos,Compound;0.0;0.737;0.263;0.3612
1;O treinador do Japão parece o Amoedo;Japan coach looks like Amoedo;Neg,Neu,Pos,Compound;0.0;0.615;0.385;0.3612
0;No hay barrera, ni cerradura ni cerrojo que pueda imponer a la libertad de mi mente.  A3MSC 3;There is no barrier, no lock or bolt that I can impose on the freedom of my mind. A 3 MSC 3;Neg,Neu,Pos,Compound;0.32;0.514;0.166;-0.2263
0; 10) Por isso, nem Amoedo e ninguém do Novo terá meu voto. Fim;10) Therefore, neither Amoedo nor anyone from Novo will have my vote. End;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Como eu disse ao  .Bolsonaro parece ter mais firmeza se comparando até mesmo com o Amoêdo, que tem ideias/propostas parecidas, mas, não demonstra confiança.;As I said to the .Bolsonaro seems to have more firmness comparing even with the Amoedo, who has similar ideas / proposals, but, does not demonstrate confidence.;Neg,Neu,Pos,Compound;0.129;0.871;0.0;-0.5504
0;"  Mas e para o Congresso? Temos vários candidatos do  com bandeiras conservadoras!
Além disso, todos somos:
-Contra Fundo Partidário
-A favor do Escola Sem Partido
-Pelo Fim do Desarmamento
-Por mais privatizações
#MenosEstadoEMaisMercado 
#VamosRenovarTudo";But what about Congress? We have several candidates with conservative banners! In addition, we are all: - Against the Party Fund - In favor of the Partyless School - End of the Disarmament - For more privatizations #LearnStatesEMarketMarket #VamosRenovarTudo;Neg,Neu,Pos,Compound;0.0;0.853;0.147;0.69
0;"      To falando de privilégios.. ou ele vai colocar juiz pra ganhar salário mínimo? 

E isso é um terço do déficit.. se ele cortar + 100 bi, ainda não da pra cortar imposto..

Se vc acha que já foi identificado, torço pra que dê certo e que na próxima eleição n peça “renova tudo” d nv";"I&#39;m talking about privileges ... or is he going to get a judge to earn a minimum wage? And that&#39;s a third of the deficit .. if he cut + 100 bi, not yet to cut tax .. If you think it has already been identified, I hope that it works and that in the next election n &quot;renews everything&quot; d nv";Neg,Neu,Pos,Compound;0.111;0.801;0.088;-0.1027
0;"     Claro que sim, e além disso:
→Corta verba de gabinete 
→Corta ministérios
→Corta verba indenizatória
→Corta carro oficial e motorista
→Fim do SalárioEsposa
→Incorporar as aposentadorias dos políticos ao INSS, igual a dos cidadãos 

Vem pro ! #VamosRenovarTudo";"Of course, and in addition: → Cut the budget of the cabinet → Cut ministries → Cut the indemnity sum → Cut official car and driver → End of the Salary Wife → Incorporate the retirements of the politicians to the INSS, equal to the citizens Come pro! Let&#39;s go to renew everything";Neg,Neu,Pos,Compound;0.168;0.832;0.0;-0.7712
0;   Não... o partido que tiver mais filiados voluntários terá mais dinheiro.  Tem partido só com gente rica ou pobre?;No ... the party with the most affiliated volunteers will have more money. Are you leaving alone with rich or poor people?;Neg,Neu,Pos,Compound;0.239;0.556;0.206;0.0
1;antes bebo lejía que cualquiera de las dos cosas ;before I drink any of the two things;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"Viendo la de ""nuevas manadas"" que hay, me siento mas asustada que nunca. Me da pavor salir sola a la calle sabiendo que hay tantos que gozan de libertad de violar. Me da miedo que haya cada vez mas y lo vean como un acto de admiración.
Tengo miedo.";"Seeing the &quot;new herds&quot; there are, I feel more scared than ever. I am terrified to go out into the street alone knowing that there are so many who are free to rape. It scares me that I have more and more and see it as an act of admiration. I&#39;m scared.";Neg,Neu,Pos,Compound;0.29;0.609;0.101;-0.9133
0;Madre mía, parece q el gasóleo del coche se evapora jajajajaja;My mother, it seems that the gas oil of the car evaporates hahahaha;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Espero no aprender nunca a aparcar rápido y bn para q se sigan acercando cachurris a ayudarme jajajajaja;I hope I never learn to park fast and bn to keep on coming cachurris to help me hahahahaha;Neg,Neu,Pos,Compound;0.0;0.728;0.272;0.6808
0;"Dice  que Buscando a Dory es menos creíble...
Juan: los peces no hablan, los juguetes no se despiertan, las casas no vuelan, los monstruos no salen de armarios y las ratas no cocinan. #TPPixar ";He says that Seeking Dory is less believable ... John: the fish do not talk, the toys do not wake up, the houses do not fly, the monsters do not come out of closets and the rats do not cook. #TPPixar;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;      Da bilhão? Kkkk da bilhões!!!!! Em média uns 49 bilhões são gastos por ano com a alta casta do funcionalismo público;Of the billion? Kkkk of the billion !!!!! On average, some 49 billion are spent per year with the high caste of public officials;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;" Você defendendo o FHC?

QUE BOSTA";You defending FHC? What do you drink;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1; Somos dois! O Novo de  é bobo. Juvenil. E não há nada mais VELHO do que esses juvenas na política. Não voto no Amoedo. Mas votaria no legislativo. Hoje, gosto mais do pessoal do Livres. São mais pé-no-chão que o bobo do Amodo.;There are two of us! New from is silly. Juvenile. And there is nothing OLDER than these youths in politics. I do not vote for Amoedo. But I would vote for the legislature. Today, I like the staff of Livres more. They are more foot-to-floor than the fool of the Amodo.;Neg,Neu,Pos,Compound;0.056;0.869;0.075;-0.1511
0;     Como serão efetuadas as reformas que o país precisa? Qual a proposta de reforma tributária?;How will the reforms be carried out? What is the tax reform proposal?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;As meninas do mercado cheias de mimos pra cima de mim, só pq eu tô saindo, nem parece q me pedem favores o tempo todo;"The girls from the market full of pampering me, just because I&#39;m leaving, nor does it seem that they ask me for favors all the time";Neg,Neu,Pos,Compound;0.0;0.926;0.074;0.25
1;Esqueceram rápido q bolsonáticos acusaram  de ser conivente c/pedofilia no episódio do museu, e de atacarem o  de estar em conluio c/ PSOL.;"They quickly forgot that their pockets accused of being conniving with pedophilia in the museum&#39;s episode, and of attacking that of being in collusion with PSOL.";Neg,Neu,Pos,Compound;0.178;0.822;0.0;-0.6369
1; Falou tudo a seguidora do globalista esquerdista comunista  ;The follower of the communist leftist globalist;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;    Cara não fala besteira. Vc sabe como funciona uma democracia? Se ele for eleito é pq o povo qr mudança. Se ele ficar isolado pode aplicar milhares de referendos e consultar a população. Ninguém precisa desse congresso lixo pra governar.;Dude, do not talk bullshit. Do you know how a democracy works? If he is elected it is because the people qr change. If it is isolated it can apply thousands of referendums and consult the population. Nobody needs this garbage congress to rule.;Neg,Neu,Pos,Compound;0.05;0.884;0.066;0.1955
1; O sr. Podia ter se unido com  e proposto isso no  😯;Mr. Could have joined with and proposed this in 😯;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;   Acusaram um banco de ser conivente com pedofilia pq um funcionário deles era pedofilo, como se uma empresa pudesse saber da intimidade de cada funcionário.;They accused a bank of being conniving with pedophilia because an employee of them was pedophile, as if a company could know of the intimacy of each employee.;Neg,Neu,Pos,Compound;0.081;0.919;0.0;-0.296
1;   tá com cara de bravo por quê? João Amoêdo é gente finíssima, fica tranquilo.;Do you look brave for what? Joao Amoêdo is a very fine person, stay calm.;Neg,Neu,Pos,Compound;0.0;0.585;0.415;0.7778
1; Vc quis dizer, a DESCONSTRUÇÃO de um novo país??? É isso mesmo que eu li??? ;You mean, the DESCONSTRUCTION of a new country ??? Is that what I read ???;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;   Ele tá certo! Kkk só faltava a Presidência da República vira babá. E outra, esse país é conhecido justamente pelo porno e sexo, em especial lá fora. Eu concordo plenamente com o João, quem tem filho tem q ter responsabilidades!;"He&#39;s right! Kkk just missing the Presidency of the Republic becomes nanny. And another, this country is known precisely for porn and sex, especially abroad. I totally agree with João, who has a son has responsibilities!";Neg,Neu,Pos,Compound;0.058;0.846;0.096;0.3486
1;   Vc tá falando por vc né, entendo...;"You&#39;re talking about yourself, I understand ...";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;madre mía este té me ha dejado quemaduras de tercer grado por todo el cuerpo ;My mother, this tea has left me with third-degree burns all over my body.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;Si eres guapx y gilipollas dejas de parecerme guapx y sólo gilipollas;"If you&#39;re guapx and asshole you stop looking like me guapx and just asshole";Neg,Neu,Pos,Compound;0.132;0.719;0.15;0.0772
1;vivimos en galicia ;we live in galicia;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;Utilizan la bandera española para defender cosas como estas y luego no entienden cuando a la gente normal nos da reparo usarla como símbolo. #elvallenosetoca ;They use the Spanish flag to defend things like these and then they do not understand when the normal people give us refuse to use it as a symbol. #elvallenosetoca;Neg,Neu,Pos,Compound;0.069;0.852;0.079;0.0772
1;" FHC está tão desesperado que reforça um dos slogans de propaganda do NOVO 30! 😜 
Os brasileiros, para escolher seu Presidente, e os gaúchos, cariocas, paulistas, mineiros e candangos do DF (para governadores) não precisam ficar reféns desse dilema perverso.
#VamosRenovarTudo";"FHC is so desperate that it reinforces one of the NEW 30&#39;s advertising slogans! 😜 Brazilians, to choose their President, and the Gauchos, Cariocas, Paulistas, Minas Gerais and Candangos do DF (for governors) need not be hostage to this perverse dilemma. Let&#39;s go to renew everything";Neg,Neu,Pos,Compound;0.164;0.836;0.0;-0.8038
